record_date,bank_id,bank_name,city,state,latitude,longitude,blood_group,inventory_units,storage_capacity_units,donations_received,requests_received,units_expired,emergency_event_flag,data_origin,generation_seed
2024-12-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,19,10,1,0,SYNTHETIC_DATA_SET,42
2024-12-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,164,167,13,15,1,1,SYNTHETIC_DATA_SET,42
2024-12-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,162,167,14,12,4,0,SYNTHETIC_DATA_SET,42
2024-12-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,164,167,16,12,2,0,SYNTHETIC_DATA_SET,42
2024-12-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,165,167,8,6,1,0,SYNTHETIC_DATA_SET,42
2024-12-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,164,167,18,15,4,0,SYNTHETIC_DATA_SET,42
2024-12-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,162,167,15,15,2,0,SYNTHETIC_DATA_SET,42
2024-12-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,163,167,18,16,1,0,SYNTHETIC_DATA_SET,42
2024-12-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,166,167,17,13,1,0,SYNTHETIC_DATA_SET,42
2024-12-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,25,10,1,0,SYNTHETIC_DATA_SET,42
2024-12-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,155,167,10,17,5,0,SYNTHETIC_DATA_SET,42
2024-12-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,151,167,9,11,2,0,SYNTHETIC_DATA_SET,42
2024-12-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,139,167,11,22,1,0,SYNTHETIC_DATA_SET,42
2024-12-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,142,167,14,11,0,0,SYNTHETIC_DATA_SET,42
2024-12-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,144,167,20,15,3,0,SYNTHETIC_DATA_SET,42
2024-12-16,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,145,167,10,8,1,0,SYNTHETIC_DATA_SET,42
2024-12-17,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,127,167,11,27,2,1,SYNTHETIC_DATA_SET,42
2024-12-18,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,128,167,17,16,0,0,SYNTHETIC_DATA_SET,42
2024-12-19,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,131,167,14,9,2,0,SYNTHETIC_DATA_SET,42
2024-12-20,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,137,167,17,10,1,0,SYNTHETIC_DATA_SET,42
2024-12-21,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,125,167,7,17,2,0,SYNTHETIC_DATA_SET,42
2024-12-22,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,121,167,11,13,2,0,SYNTHETIC_DATA_SET,42
2024-12-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,127,167,15,8,1,0,SYNTHETIC_DATA_SET,42
2024-12-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,137,167,22,11,1,0,SYNTHETIC_DATA_SET,42
2024-12-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,148,167,18,7,0,0,SYNTHETIC_DATA_SET,42
2024-12-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,151,167,20,16,1,0,SYNTHETIC_DATA_SET,42
2024-12-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,142,167,8,14,3,0,SYNTHETIC_DATA_SET,42
2024-12-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,153,167,22,11,0,0,SYNTHETIC_DATA_SET,42
2024-12-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,160,167,20,13,0,0,SYNTHETIC_DATA_SET,42
2024-12-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,21,9,0,0,SYNTHETIC_DATA_SET,42
2024-12-31,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,164,167,15,14,4,0,SYNTHETIC_DATA_SET,42
2025-01-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,155,167,12,16,5,0,SYNTHETIC_DATA_SET,42
2025-01-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,152,167,12,15,0,0,SYNTHETIC_DATA_SET,42
2025-01-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,159,167,17,8,2,0,SYNTHETIC_DATA_SET,42
2025-01-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,156,167,12,12,3,0,SYNTHETIC_DATA_SET,42
2025-01-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,150,167,12,17,1,0,SYNTHETIC_DATA_SET,42
2025-01-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,149,167,13,11,3,0,SYNTHETIC_DATA_SET,42
2025-01-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,160,167,23,7,5,0,SYNTHETIC_DATA_SET,42
2025-01-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,161,167,11,9,1,0,SYNTHETIC_DATA_SET,42
2025-01-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,15,6,3,0,SYNTHETIC_DATA_SET,42
2025-01-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,159,167,12,18,2,0,SYNTHETIC_DATA_SET,42
2025-01-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,155,167,17,18,3,0,SYNTHETIC_DATA_SET,42
2025-01-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,157,167,18,15,1,0,SYNTHETIC_DATA_SET,42
2025-01-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,163,167,22,14,2,0,SYNTHETIC_DATA_SET,42
2025-01-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,165,167,23,18,3,0,SYNTHETIC_DATA_SET,42
2025-01-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,164,167,21,18,4,0,SYNTHETIC_DATA_SET,42
2025-01-16,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,18,8,3,0,SYNTHETIC_DATA_SET,42
2025-01-17,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,20,16,2,0,SYNTHETIC_DATA_SET,42
2025-01-18,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,164,167,15,16,2,0,SYNTHETIC_DATA_SET,42
2025-01-19,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,156,167,13,18,3,0,SYNTHETIC_DATA_SET,42
2025-01-20,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,157,167,17,15,1,0,SYNTHETIC_DATA_SET,42
2025-01-21,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,165,167,19,8,3,0,SYNTHETIC_DATA_SET,42
2025-01-22,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,23,10,0,0,SYNTHETIC_DATA_SET,42
2025-01-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,161,167,17,18,5,0,SYNTHETIC_DATA_SET,42
2025-01-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,151,167,9,12,7,0,SYNTHETIC_DATA_SET,42
2025-01-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,140,167,10,20,1,0,SYNTHETIC_DATA_SET,42
2025-01-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,140,167,14,13,1,0,SYNTHETIC_DATA_SET,42
2025-01-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,148,167,16,7,1,0,SYNTHETIC_DATA_SET,42
2025-01-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,152,167,20,16,0,0,SYNTHETIC_DATA_SET,42
2025-01-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,155,167,16,11,2,0,SYNTHETIC_DATA_SET,42
2025-01-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,159,167,14,9,1,0,SYNTHETIC_DATA_SET,42
2025-01-31,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,17,9,0,0,SYNTHETIC_DATA_SET,42
2025-02-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,161,167,13,18,1,0,SYNTHETIC_DATA_SET,42
2025-02-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,162,167,13,11,1,0,SYNTHETIC_DATA_SET,42
2025-02-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,33,22,1,1,SYNTHETIC_DATA_SET,42
2025-02-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,33,12,1,0,SYNTHETIC_DATA_SET,42
2025-02-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,21,9,1,0,SYNTHETIC_DATA_SET,42
2025-02-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,165,167,17,17,2,0,SYNTHETIC_DATA_SET,42
2025-02-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,143,167,8,26,4,0,SYNTHETIC_DATA_SET,42
2025-02-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,149,167,17,11,0,0,SYNTHETIC_DATA_SET,42
2025-02-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,156,167,21,12,2,0,SYNTHETIC_DATA_SET,42
2025-02-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,165,167,21,12,0,0,SYNTHETIC_DATA_SET,42
2025-02-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,29,21,2,0,SYNTHETIC_DATA_SET,42
2025-02-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,18,8,4,0,SYNTHETIC_DATA_SET,42
2025-02-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,12,8,0,0,SYNTHETIC_DATA_SET,42
2025-02-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,21,16,1,0,SYNTHETIC_DATA_SET,42
2025-02-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,165,167,12,14,0,0,SYNTHETIC_DATA_SET,42
2025-02-16,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,153,167,10,22,0,0,SYNTHETIC_DATA_SET,42
2025-02-17,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,157,167,16,10,2,0,SYNTHETIC_DATA_SET,42
2025-02-18,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,155,167,11,11,2,0,SYNTHETIC_DATA_SET,42
2025-02-19,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,158,167,14,9,2,0,SYNTHETIC_DATA_SET,42
2025-02-20,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,159,167,18,16,1,0,SYNTHETIC_DATA_SET,42
2025-02-21,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,29,14,2,0,SYNTHETIC_DATA_SET,42
2025-02-22,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,18,13,4,0,SYNTHETIC_DATA_SET,42
2025-02-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,161,167,12,15,3,0,SYNTHETIC_DATA_SET,42
2025-02-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,163,167,22,16,4,0,SYNTHETIC_DATA_SET,42
2025-02-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,163,167,13,11,2,0,SYNTHETIC_DATA_SET,42
2025-02-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,162,167,22,21,2,0,SYNTHETIC_DATA_SET,42
2025-02-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,158,167,10,11,3,0,SYNTHETIC_DATA_SET,42
2025-02-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,20,7,1,0,SYNTHETIC_DATA_SET,42
2025-03-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,25,25,0,0,SYNTHETIC_DATA_SET,42
2025-03-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,16,13,1,0,SYNTHETIC_DATA_SET,42
2025-03-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,22,18,1,0,SYNTHETIC_DATA_SET,42
2025-03-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,27,12,1,0,SYNTHETIC_DATA_SET,42
2025-03-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,155,167,12,24,0,1,SYNTHETIC_DATA_SET,42
2025-03-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,161,167,25,18,1,0,SYNTHETIC_DATA_SET,42
2025-03-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,165,167,10,6,0,0,SYNTHETIC_DATA_SET,42
2025-03-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,165,167,8,5,3,0,SYNTHETIC_DATA_SET,42
2025-03-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,162,167,14,15,2,0,SYNTHETIC_DATA_SET,42
2025-03-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,20,13,1,1,SYNTHETIC_DATA_SET,42
2025-03-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,15,14,1,0,SYNTHETIC_DATA_SET,42
2025-03-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,19,11,1,0,SYNTHETIC_DATA_SET,42
2025-03-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,164,167,13,11,5,0,SYNTHETIC_DATA_SET,42
2025-03-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,158,167,10,14,2,0,SYNTHETIC_DATA_SET,42
2025-03-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,154,167,12,15,1,0,SYNTHETIC_DATA_SET,42
2025-03-16,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,162,167,22,12,2,0,SYNTHETIC_DATA_SET,42
2025-03-17,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,155,167,18,24,1,0,SYNTHETIC_DATA_SET,42
2025-03-18,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,164,167,27,15,3,0,SYNTHETIC_DATA_SET,42
2025-03-19,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,157,167,12,15,4,0,SYNTHETIC_DATA_SET,42
2025-03-20,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,159,167,15,13,0,0,SYNTHETIC_DATA_SET,42
2025-03-21,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,156,167,21,20,4,0,SYNTHETIC_DATA_SET,42
2025-03-22,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,161,167,20,14,1,0,SYNTHETIC_DATA_SET,42
2025-03-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,161,167,18,16,2,0,SYNTHETIC_DATA_SET,42
2025-03-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,16,7,1,0,SYNTHETIC_DATA_SET,42
2025-03-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,152,167,18,31,2,0,SYNTHETIC_DATA_SET,42
2025-03-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,166,167,23,8,1,0,SYNTHETIC_DATA_SET,42
2025-03-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,18,13,1,0,SYNTHETIC_DATA_SET,42
2025-03-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,29,8,1,0,SYNTHETIC_DATA_SET,42
2025-03-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,164,167,18,18,3,0,SYNTHETIC_DATA_SET,42
2025-03-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,22,8,4,0,SYNTHETIC_DATA_SET,42
2025-03-31,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,30,13,0,0,SYNTHETIC_DATA_SET,42
2025-04-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,164,167,9,9,3,0,SYNTHETIC_DATA_SET,42
2025-04-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,20,12,2,0,SYNTHETIC_DATA_SET,42
2025-04-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,162,167,12,16,1,0,SYNTHETIC_DATA_SET,42
2025-04-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,165,167,15,12,0,0,SYNTHETIC_DATA_SET,42
2025-04-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,164,167,23,22,2,0,SYNTHETIC_DATA_SET,42
2025-04-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,157,167,10,16,1,0,SYNTHETIC_DATA_SET,42
2025-04-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,166,167,15,6,0,0,SYNTHETIC_DATA_SET,42
2025-04-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,30,12,2,0,SYNTHETIC_DATA_SET,42
2025-04-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,167,167,30,20,2,0,SYNTHETIC_DATA_SET,42
2025-04-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,163,167,16,18,2,0,SYNTHETIC_DATA_SET,42
2025-04-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,165,167,24,19,3,0,SYNTHETIC_DATA_SET,42
2025-04-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,156,167,12,18,3,0,SYNTHETIC_DATA_SET,42
2025-04-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,153,167,11,14,0,0,SYNTHETIC_DATA_SET,42
2025-04-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,149,167,10,14,0,0,SYNTHETIC_DATA_SET,42
2025-04-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,150,167,15,13,1,0,SYNTHETIC_DATA_SET,42
2025-04-16,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,148,167,22,21,3,1,SYNTHETIC_DATA_SET,42
2025-04-17,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,150,167,18,13,3,0,SYNTHETIC_DATA_SET,42
2025-04-18,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,148,167,15,14,3,0,SYNTHETIC_DATA_SET,42
2025-04-19,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,136,167,14,24,2,0,SYNTHETIC_DATA_SET,42
2025-04-20,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,132,167,15,18,1,0,SYNTHETIC_DATA_SET,42
2025-04-21,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,135,167,15,11,1,0,SYNTHETIC_DATA_SET,42
2025-04-22,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,139,167,11,7,0,0,SYNTHETIC_DATA_SET,42
2025-04-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,150,167,28,14,3,0,SYNTHETIC_DATA_SET,42
2025-04-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,149,167,13,13,1,0,SYNTHETIC_DATA_SET,42
2025-04-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,154,167,23,15,3,0,SYNTHETIC_DATA_SET,42
2025-04-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,158,167,17,11,2,0,SYNTHETIC_DATA_SET,42
2025-04-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,148,167,7,17,0,0,SYNTHETIC_DATA_SET,42
2025-04-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,145,167,19,21,1,1,SYNTHETIC_DATA_SET,42
2025-04-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,152,167,14,5,2,0,SYNTHETIC_DATA_SET,42
2025-04-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,157,167,22,16,1,0,SYNTHETIC_DATA_SET,42
2025-05-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,149,167,12,18,2,0,SYNTHETIC_DATA_SET,42
2025-05-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,144,167,14,15,4,0,SYNTHETIC_DATA_SET,42
2025-05-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,145,167,18,15,2,0,SYNTHETIC_DATA_SET,42
2025-05-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,136,167,13,19,3,0,SYNTHETIC_DATA_SET,42
2025-05-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,136,167,18,17,1,0,SYNTHETIC_DATA_SET,42
2025-05-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,133,167,14,15,2,0,SYNTHETIC_DATA_SET,42
2025-05-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,139,167,19,10,3,0,SYNTHETIC_DATA_SET,42
2025-05-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,135,167,11,13,2,0,SYNTHETIC_DATA_SET,42
2025-05-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,133,167,10,9,3,0,SYNTHETIC_DATA_SET,42
2025-05-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,139,167,21,13,2,0,SYNTHETIC_DATA_SET,42
