bank_id,bank_name,city,district,state,latitude,longitude,data_source,collected_at_utc,directory_snapshot
official_2349,Jawaharlal Nehru Memorial Hospital Blood Bank,NADIA,Nadia,West Bengal,22.975118,88.455524,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2350,Fortis Hospitals Limited Blood Bank,Kolkata,Kolkata,West Bengal,22.52022,88.401133,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2351,Howrah District Hospital Blood Bank,Howrah,Howrah,West Bengal,22.580194,88.335924,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2352,Base Hospital and Blood Bank,Darjeeling,Darjeeling,West Bengal,26.712463,88.317248,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2353,Blood Bank Ramkrishna Mission Seva Prathisthan,Kolkata,Kolkata,West Bengal,22.5233814,88.351709,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2354,M.R. Bangur Hospital Blood Bank,Kolkata,Kolkata,West Bengal,22.499155,88.346592,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2355,Nabadwip SGH Blood Bank,Nadia,Nadia,West Bengal,23.424553,88.3571715,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2356,Woodland Multispeciality Hospital Limited Blood Bank,Kolkata,Kolkata,West Bengal,22.53223,88.329213,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2357,Sub Divisional Hospital Blood Bank Islampur,Islampur,Uttar Dinajpur,West Bengal,26.257667,88.185293,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2358,Canning Sub Divisional Hospital Blood Bank,Canning Town,24 Paraganas South,West Bengal,22.314134,88.659722,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2359,S.D. Hospital Blood Bank Siliguri,Darjeeling,Darjeeling,West Bengal,26.711004,88.427963,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2360,Calcutta Medical College Hospital Blood Bank,Kolkata,Kolkata,West Bengal,22.573681,88.360779,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2361,Barrackpore S.D. Hospital (Dr. B.N. Bose) Hospital Blood Bank,Barrackpore,24 Paraganas North,West Bengal,22.7516453,88.3709966,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2362,Peerless Hospital and Research Center Limited Blood Bank,Kolkata,Kolkata,West Bengal,22.480926,88.39381,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2363,Howrah Orthopaedic Hospital Blood Bank,Howrah,Howrah,West Bengal,22.5839912,88.3356088,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2364,Cord Life Sciences India Private Limited Blood Bank,Kolkata,Kolkata,West Bengal,22.3923025,88.2717419,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2365,S.D. Hospital Blood Bank Jangipur,Jangipur,Murshidabad,West Bengal,24.460303,88.061671,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2366,Balurghat District Hospital Blood Bank, Balurghat,Dakshin Dinajpur,West Bengal,25.247506,88.781652,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2367,Government General Hospital Blood Bank,Namchi,South Sikkim,Sikkim,27.165618,88.360388,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2368,Alipurduar Sub Divisional Hospital Blood Bank ,Jalpaiguri,Jalpaiguri,West Bengal,26.484428,89.523071,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2369,Cooch Behar Municipality Hospital Blood Bank,Cooch Behar,Cooch Behar,West Bengal,26.3193973,89.4406897,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2370,Central Blood Bank STNM Hospital,Gangtok,East Sikkim,Sikkim,27.331167,88.614144,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2371,Kalna Sub Divisional Hospital Blood Bank ,Kalna,Bardhaman,West Bengal,23.223472,88.346155,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2372,Chandannagar Sub Divisional Hospital Blood Bank ,Hooghly,Hooghly,West Bengal,22.866913,88.369249,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2373,Lions District 322B1 Blood Bank,Kolkata,Kolkata,West Bengal,22.5675717,88.3510506,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2374,Command Hospital (EC) Blood Bank,Kolkata,Kolkata,West Bengal,22.529472,88.330501,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2375,Darjeeling District Hospital Blood Bank ,Darjeeling,Darjeeling,West Bengal,27.0444301,88.2624757,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2376,Central Hospital Blood Bank,Kolkata,Kolkata,West Bengal,22.5460158,88.3103853,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2377,Tata Medical Centre Trust Blood Bank,Kolkata,Kolkata,West Bengal,22.577236,88.479461,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2378,College of Medicine and Sagore Dutta Hospital Blood Bank,Kolkata,Kolkata,West Bengal,22.6749766,88.374313,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2379,B.M. Birla Heart Research Centre Blood Bank,KOLKATA,Kolkata,West Bengal,22.53269,88.328346,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2380,Siliguri Terai Lions Charitable Trust Blood Bank ,Siliguri,Darjeeling,West Bengal,26.740331,88.439515,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2381,"Raiganj Blood Bank, Uttar Dinajpur Raiganj District Hospital",N/A,Uttar Dinajpur,West Bengal,25.609904,88.132494,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2382,"ESI Hospital, Maniktala Blood Bank",Kolkata,Kolkata,West Bengal,22.58558,88.392535,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2383,North Bengal Medical College Hospital Blood Bank,Siliguri,Darjeeling,West Bengal,26.691918,88.380047,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2384,Health Point - A Multispeciality Hospital Blood Bank,Kolkata,Kolkata,West Bengal,22.531068,88.353145,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2385,Bongaon S.D. Hospital Blood Bank (Dr. J.R. Dhar),North 24 Parganas,24 Paraganas North,West Bengal,23.047662,88.822849,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2386,Saroj Gupta Cancer Centre and Research Institute Blood Bank,Kolkata,Kolkata,West Bengal,22.4591971,88.3196724,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2387,"Ashok Laboratory, Centre for Transfusion, Medicine and Clinical Research",Kolkata,Kolkata,West Bengal,22.5078809,88.3639574,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2388,Life Care Medical Complex Private Limited Blood Bank,Kolkata,Kolkata,West Bengal,22.549891,88.370811,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2389,Jalpaiguri Sub Divisonal Hospital Blood Bank,Jalpaiguri,Jalpaiguri,West Bengal,26.529163,88.727445,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2390,N.R.S. Medical College and Hospital Blood Bank,Kolkata,Kolkata,West Bengal,22.561845,88.370626,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2391,Bhoruka Research Centre for Haematology and Blood Transfusion,Kolkata,Kolkata,West Bengal,22.555075,88.357116,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2392,The Haemophilia Society Calcutta Chapter Blood Bank,Kolkata,Kolkata,West Bengal,22.502558,88.4005252,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2393,S.S.K.M Hospital Blood Bank,Kolkata,Kolkata,West Bengal,22.539616,88.343926,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2394,S.D. Hospital Blood Bank Basirhat,North 24 Parganas,24 Paraganas North,West Bengal,22.666139,88.89003,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2395,"S.D. Hospital,Lalbagh",Lalbagh,Murshidabad,West Bengal,24.171845,88.277211,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2396,Diamond Harbour Hospital Blood Bank,Diamond Harbour,24 Paraganas South,West Bengal,22.197588,88.190999,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2397,Apollo Gleneagles Hospital Limited Blood Bank,Kolkata,Kolkata,West Bengal,22.574843,88.401517,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2398,"Blood Bank, ESIC Hospital and ODC (E.Z.)",Kolkata,Kolkata,West Bengal,22.453064,88.302505,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2399,Kurseong Sub Divisional Hospital Blood Bank ,Kurseong,Darjeeling,West Bengal,26.880521,88.277576,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2400,Calcutta National Medical College Hospital Blood Bank,Kolkata,Kolkata,West Bengal,22.546116,88.371121,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2401,M.J.N Hospital Blood Bank,Cooch Behar,Cooch Behar,West Bengal,26.32175,89.446384,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2402,Sanjiban Hospital Blood Bank,"Fuleswar, Uluberia",Howrah,West Bengal,22.4807481,88.1152976,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2403,KPC Medical College and Hospital,Kolkata,Kolkata,West Bengal,22.4938363,88.3731117,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2404,Central Referral Hospital Blood Bank,Gangtok,East Sikkim,Sikkim,27.316213,88.597237,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2405,Medica Super Specialty Hospital Blood Bank,Kolkata,Kolkata,West Bengal,22.494356,88.400972,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2406,Gandhi Memorial Hospital Blood Bank,KALYANI,Nadia,West Bengal,22.965616,88.466843,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2407,Peoples Blood Bank,Kolkata,Kolkata,West Bengal,22.525654,88.346302,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2408,R.G. Kar Medical College and Hospital Blood Bank,Kolkata,Kolkata,West Bengal,22.604657,88.378256,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2409,Imambara Sadar Hospital Blood Bank,Chinsurah,Hooghly,West Bengal,22.8926,88.399647,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2410,Baruipur Sub-Divisional Hospital Blood Bank,South 24 Parganas,24 Paraganas South,West Bengal,22.359212,88.4335733,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2411,Barasat Cancer Research and Welfare Centre Blood Bank,Kolkata,Kolkata,West Bengal,22.7240431,88.4887791,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2412,Indian Association of Blood Cancer and Allied Diseases,Kolkata,Kolkata,West Bengal,22.5718203,88.3924006,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2413,Haldia Sub Divisional Hospital Blood Bank,Haldia,Medinipur East,West Bengal,22.0806305,88.142764,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2414,Air Force Hospital Blood Bank,Jalpaiguri,Jalpaiguri,West Bengal,26.7044458,89.3603002,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2415,Uluberia Sub-Divisional Hospital Blood Bank ,Uluberia,Howrah,West Bengal,22.470189,88.094533,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2416,"St. John Ambulance Association, Cooch Berar District Centre",Cooch Behar,Cooch Behar,West Bengal,26.3227486,89.43823,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2417,Barasat District Hospital Blood Bank,Barasat,24 Paraganas North,West Bengal,22.721578,88.492236,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2418,Walsh Hospital  Blood Bank,Serampore,Hooghly,West Bengal,22.755211,88.346626,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2419,Kalimpong Sub Divisional Hospital Blood Bank ,Kalimpong,Darjeeling,West Bengal,27.072148,88.472107,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2420,B.R. Singh Hospital Blood Bank,Kolkata,Kolkata,West Bengal,22.565712,88.370758,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2421,Institute of Child Health Blood Bank,Kolkata,Kolkata,West Bengal,22.5387081,88.3719339,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2422,Mission of Mercy Hospital and Research Centre Blood Bank,Kolkata,Kolkata,West Bengal,22.548112,88.3600601,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
